"No.","Corpus","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"2580","wikibooks","2019-02-21","Gebrauchsliteratur","Ruby-Programmierung. In: Wikibooks. 21.02.2019.","https://de.wikibooks.org/w/index.php?oldid=870957","Die Grundlagen beschäftigen sich mit Imperativen Programmierkonzepten und wie man damit überhaupt","programmiert","."
"2581","wikipedia","2019-02-11","Wissenschaft","Steve Hales. In: Wikipedia: Die freie Enzyklopädie. 11.02.2019.","https://de.wikipedia.org/w/index.php?oldid=185595197","Diese Spiele wurden für die Heimcomputer Commodore 64 und Atari 800","programmiert","."
"2582","wikibooks","2019-01-22","Gebrauchsliteratur","Digitale Schaltungstechnik/ Zähler/ Asynchron/ Programmierbar. In: Wikibooks. 22.01.2019.","https://de.wikibooks.org/w/index.php?oldid=868561","Der obere Zähler wird vom Benutzer mit der Taste "" weitere Kopien ""","programmiert","."
"2583","wikibooks","2019-01-21","Gebrauchsliteratur","GNU R: Installation. In: Wikibooks. 21.01.2019.","https://de.wikibooks.org/w/index.php?oldid=868467","R kann auch via komplett ohne Client-Installation","programmiert","werden ."
"2584","wikipedia","2019-01-15","Wissenschaft","BASIC Stamp. In: Wikipedia: Die freie Enzyklopädie. 15.01.2019.","https://de.wikipedia.org/w/index.php?oldid=184760389","Während Mikrocontroller bis dahin üblicherweise mit Hilfe aufwändiger Entwicklungssysteme , meist in Assemblersprache oder mit einem C-Compiler","programmiert","werden mussten , wurde in die BASIC Stamp ein BASIC-Interpreter integriert ."
"2585","gesetze","2019","Gebrauchsliteratur","§ 4 Verordnung über die Prüfung zum anerkannten Abschluß Geprüfter Gerüstbau-Kolonnenführer (GerüstbPrV), 2019 [1978].","https://www.gesetze-im-internet.de/ger_stbprv/BJNR017950978.html","Wird die schriftliche Prüfung","programmiert","durchgeführt , so kann ihre Dauer gekürzt werden ."
"2586","wikibooks","2018-12-31","Gebrauchsliteratur","Innere Medizin kk: Vorhofflattern. In: Wikibooks. 31.12.2018.","https://de.wikibooks.org/w/index.php?oldid=866532","Es wird vermutet , dass er einen Schrittmacher hat , der auf VVI","programmiert","ist ."
"2587","wikipedia","2018-12-26","Wissenschaft","Quiet Internet Pager. In: Wikipedia: Die freie Enzyklopädie. 26.12.2018.","https://de.wikipedia.org/w/index.php?oldid=184062592","QIP wird in Delphi","programmiert","."
"2588","wikipedia","2018-12-26","Wissenschaft","Quiet Internet Pager. In: Wikipedia: Die freie Enzyklopädie. 26.12.2018.","https://de.wikipedia.org/w/index.php?oldid=184062592","QIP PDA wird seit Mitte 2006 von QIP-Erfinder Ilgam „ Inf “ Zulkorneev und Alexander Smirnov","programmiert","."
"2589","wikibooks","2018-11-21","Gebrauchsliteratur","GNU R: Benutzeroberflächen und Erweiterungen. In: Wikibooks. 21.11.2018.","https://de.wikibooks.org/w/index.php?oldid=864152","Neben Standardfunktionen ( automatische Codeformatierung , kontextabhängige Hilfe ) besteht der Hauptvorteil darin , dass in einem Fensterbereich","programmiert","werden kann und sich dann flexibel und schnell einzelne Befehle , Funktionen , Teile oder ganze Programme an R senden lassen ."
"2590","wikipedia","2018-10-26","Wissenschaft","Das Rätsel (Lem). In: Wikipedia: Die freie Enzyklopädie. 26.10.2018.","https://de.wikipedia.org/w/index.php?oldid=182181940","Wurde das Weltall etwa nicht an sieben Tagen","programmiert","?"
"2591","wikibooks","2018-10-09","Gebrauchsliteratur","Innere Medizin kk: ddi. In: Wikibooks. 09.10.2018.","https://de.wikibooks.org/w/index.php?oldid=861067","Patienten mit isoliertem Sick-Sinus-Syndrom und einem DDD Schrittmacher sollten im DDI( R )-Modus mit langer AV-Zeit ( zum Beispiel 270 ms )","programmiert","werden ."
"2592","wikibooks","2018-10-09","Gebrauchsliteratur","Innere Medizin kk: ddi. In: Wikibooks. 09.10.2018.","https://de.wikibooks.org/w/index.php?oldid=861067","Da wenige sich mit dem DDI Modus auskennen , wird er eher selten","programmiert","."
"2593","wikibooks","2018-10-03","Gebrauchsliteratur","Raytracing mit POV-Ray: Erste Schritte. In: Wikibooks. 03.10.2018.","https://de.wikibooks.org/w/index.php?oldid=860559","Wenn Sie noch nie","programmiert","haben , wird Sie das Ganze vielleicht ein wenig verwirren , aber das Grundsystem ist leicht zu durchschauen ."
"2594","wikipedia","2018-08-16","Wissenschaft","Setgid. In: Wikipedia: Die freie Enzyklopädie. 16.08.2018.","https://de.wikipedia.org/w/index.php?oldid=180072317","Obwohl in vielen Situationen sehr nützlich , kann das Setgid-Bit ( ähnlich dem Setuid-Bit ) ein hohes Sicherheitsrisiko bedeuten , wenn bei Programmen Setgid gesetzt wird , die unsicher","programmiert","sind ."
"2595","wikipedia","2018-07-26","Wissenschaft","BMC Remedy Action Request System. In: Wikipedia: Die freie Enzyklopädie. 26.07.2018.","https://de.wikipedia.org/w/index.php?oldid=179457914","• AR System Import – Import von Daten in das ARS ( braucht Administrationsrechte ) • AR System Data Import – Ermöglicht den Import auch anhand anderer Schlüsselfelder als der DatensatzID ; seit Version 7.5 neu","programmiert","."
"2596","wikipedia","2018-07-26","Wissenschaft","Nespos. In: Wikipedia: Die freie Enzyklopädie. 26.07.2018.","https://de.wikipedia.org/w/index.php?oldid=179456283","In den Programmen ArteCore und GeoCore , die speziell für NESPOS","programmiert","wurden , können die Funde geöffnet und bearbeitet werden ."
"2597","wikibooks","2018-07-03","Gebrauchsliteratur","Groovy: Anhang - Glossar. In: Wikibooks. 03.07.2018.","https://de.wikibooks.org/w/index.php?oldid=854232","Die Besonderheit bei Groovy ist , dass diese Zugriffsmethoden nicht eigens","programmiert","werden müssen , sondern bereits vom Compiler hinzu generiert werden ( sofern es keine Implementierung diese Methoden in der Klasse selbst gibt ) ."
"2598","politische_reden","2018-06-23","gesprochen","Rede von Frank-Walter Steinmeier, 23.06.2018","https://www.bundesregierung.de/breg-de/service/bulletin/bulletin-2010-bis-2019/rede-von-bundespraesident-dr-frank-walter-steinmeier-1526840","Oder den Abiturienten , Jahrgangsbester in Physik , der abends Social Bots mit Hetzparolen gegen den Islam","programmiert","."
"2599","politische_reden","2018-05-10","gesprochen","Rede von Angela Merkel, 10.05.2018","https://www.bundesregierung.de/breg-de/service/bulletin/bulletin-2010-bis-2019/rede-von-bundeskanzlerin-dr-angela-merkel-1122398","Damit wäre einerseits Enttäuschung","vorprogrammiert","."
"2600","wikibooks","2018-05-08","Gebrauchsliteratur","Perl-Programmierung: Subroutinen. In: Wikibooks. 08.05.2018.","https://de.wikibooks.org/w/index.php?oldid=849424","Dadurch muss der Vorgang nur einmal","programmiert","werden ."
"2601","wikibooks","2018-05-08","Gebrauchsliteratur","Groovy: Sprachliche Unterschiede zwischen Groovy und Java. In: Wikibooks. 08.05.2018.","https://de.wikibooks.org/w/index.php?oldid=849470","Allerdings generiert Groovy eigenständig öffentliche Getter- und Setter-Methoden , sofern diese nicht explizit","programmiert","worden sind ."
"2602","wikibooks","2018-05-08","Gebrauchsliteratur","Groovy: GroovyBeans. In: Wikibooks. 08.05.2018.","https://de.wikibooks.org/w/index.php?oldid=849464","In Java bezeichnet man Klassen , die nach bestimmten Konventionen","programmiert","sind , als JavaBeans ."
"2603","wikibooks","2018-05-08","Gebrauchsliteratur","Groovy: GroovyBeans. In: Wikibooks. 08.05.2018.","https://de.wikibooks.org/w/index.php?oldid=849464","Angenommen , sie haben ein Interface ( egal , ob Groovy oder Java","programmiert",") :"
"2604","wikibooks","2018-05-08","Gebrauchsliteratur","Groovy: Methoden. In: Wikibooks. 08.05.2018.","https://de.wikibooks.org/w/index.php?oldid=849462","Das Ergebnis sieht ziemlich genau so aus , als hätten Sie Folgendes","programmiert",":"
"2605","politische_reden","2018-04-26","gesprochen","Rede von Frank-Walter Steinmeier, 26.04.2018","https://www.bundesregierung.de/breg-de/service/bulletin/bulletin-2010-bis-2019/staatsbesuch-in-der-schweizerischen-eidgenossenschaft-vom-25-bis-26-april-2018-rede-von-bundespraesident-dr-frank-walter-steinmeier-1122382","Oder wenn Algorithmen bei YouTube & Co eben nicht auf redaktionelle Verantwortung oder sachliche Aufklärung","programmiert","sind , sondern auf maximale Klick-Ausbeute und Nutzerbindung ; wenn – zwecks maximaler Verweildauer auf der Plattform – nach einem radikalen Video das nächst radikalere angezeigt wird ."
"2606","wikipedia","2018-04-16","Wissenschaft","Jabbim. In: Wikipedia: Die freie Enzyklopädie. 16.04.2018.","https://de.wikipedia.org/w/index.php?oldid=176573485","Der XMPP-Client verwendet die Qt-Bibliothek und ist in Python","programmiert","."
"2607","wikipedia","2018-04-15","Wissenschaft","IBM 407. In: Wikipedia: Die freie Enzyklopädie. 15.04.2018.","https://de.wikipedia.org/w/index.php?oldid=176536280","Bei der Maschine konnten Verarbeitungsschritte","programmiert","werden wie Einlesen eines Lochkartenstapels , Addition der codierten Zahlen auf den Lochkarten etc ."
"2608","wikibooks","2018-03-02","Gebrauchsliteratur","Blender-Handbuch: Open Shading Language. In: Wikibooks. 02.03.2018.","https://de.wikibooks.org/w/index.php?oldid=839787","Shader werden im Text Editor","programmiert",". es lohnt sich deshalb mit 3 Ansichten ( 3D View( Rendered ) ;Text Editor ; Node Editor ) arbeiten ."
"2609","wikipedia","2018-02-03","Wissenschaft","Wherigo. In: Wikipedia: Die freie Enzyklopädie. 03.02.2018.","https://de.wikipedia.org/w/index.php?oldid=173625321","Neue Wherigos können aber weiterhin","programmiert",", hochgeladen und sowohl auf wherigo .com wie auch geocaching .com gespielt werden ."
"2610","wikibooks","2017-12-31","Gebrauchsliteratur","Kochbuch/ Techniken/ Fonds. In: Wikibooks. 31.12.2017.","https://de.wikibooks.org/w/index.php?oldid=835395","Hefen sind , wenn man sie entsprechend","programmiert",", Miniatur-Chemielabors mit fast unendlichen Möglichkeiten ."
"2611","wikipedia","2017-12-31","Wissenschaft","Zwei Hochzeiten und ein Liebesfall. In: Wikipedia: Die freie Enzyklopädie. 31.12.2017.","https://de.wikipedia.org/w/index.php?oldid=172435258","Irrtümer und Missverständnisse sind dadurch","vorprogrammiert","."
"2612","wikibooks","2017-11-19","Gebrauchsliteratur","Innere Medizin kk: AVAblation. In: Wikibooks. 19.11.2017.","https://de.wikibooks.org/w/index.php?oldid=832814","• Zwingend ist das Vorhandensein eines Herzschrittmachers , der nach der Ablation meist im VVIR Modus","programmiert","wird ."
"2613","politische_reden","2017-11-15","gesprochen","Rede von Angela Merkel, 15.11.2017","https://www.bundesregierung.de/breg-de/service/bulletin/bulletin-2010-bis-2019/rede-von-bundeskanzlerin-dr-angela-merkel-798874","Wenn wir uns zudem die wachsende Weltbevölkerung vor Augen führen , wissen wir : Zunehmende Konflikte um natürliche Ressourcen sind geradezu","vorprogrammiert",", wenn wir beim Klimaschutz nichts tun ."
"2614","politische_reden","2017-10-31","gesprochen","Rede von Angela Merkel, 31.10.2017","https://www.bundesregierung.de/breg-de/service/bulletin/bulletin-2010-bis-2019/rede-von-bundeskanzlerin-dr-angela-merkel-803118","Weil das aber die Gefahr birgt , die Welt nur noch sehr selektiv wahrzunehmen , reicht es nicht zu lernen , wie man Computer","programmiert","und bedient , wie man sich in der Smart Factory beruflich bewährt und sich im Smart Home heimisch fühlt ."
"2615","wikibooks","2017-10-28","Gebrauchsliteratur","Blitz2D: Schleifen. In: Wikibooks. 28.10.2017.","https://de.wikibooks.org/w/index.php?oldid=831487","Ohne Schleifen könnte ein Programm nur in der Reihenfolge ablaufen , wie es","programmiert","wurde ."
"2616","wikibooks","2017-10-27","Gebrauchsliteratur","GNU R: apply. In: Wikibooks. 27.10.2017.","https://de.wikibooks.org/w/index.php?oldid=831381","Funktionen müssen entsprechend","programmiert","sein , dass sie [Formel] als erstes Argument übernehmen ."
"2617","wikibooks","2017-09-21","Gebrauchsliteratur","Kochbuch/ Techniken/ Fond kochen. In: Wikibooks. 21.09.2017.","https://de.wikibooks.org/w/index.php?oldid=828272","Hefen sind , wenn man sie entsprechend","programmiert",", Miniatur-Chemielabors mit fast unendlichen Möglichkeiten ."
"2618","wikibooks","2017-09-03","Gebrauchsliteratur","Blitz2D: Download. In: Wikibooks. 03.09.2017.","https://de.wikibooks.org/w/index.php?oldid=826039","• Bei east-power-soft .de gibt es einige kleine Spiele und Anwendungen mit Quellcode als Freeware • Bei unrealsoftware .de gibt es 5 recht gute Spiele , die in BlitzBasic","programmiert","wurden , jedoch ohne Quellcode ."
"2619","wikibooks","2017-09-03","Gebrauchsliteratur","Blitz2D: Download. In: Wikibooks. 03.09.2017.","https://de.wikibooks.org/w/index.php?oldid=826039","• Bei softworxs .de gibt es 7 fertige Spiele ( ohne Quellcode ) , die mit BlitzBasic","programmiert","wurden , sowie 4 weitere , die noch in der Entwicklung sind ."
"2620","wikipedia","2017-08-26","Wissenschaft","TecTiles. In: Wikipedia: Die freie Enzyklopädie. 26.08.2017.","https://de.wikipedia.org/w/index.php?oldid=168489537","Sie werden vor Gebrauch mittels App vom Benutzer","programmiert","und beschrieben ."
"2621","bundestagdrs","2017-08-24","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/13399 vom 24.08.2017, S. 3.","https://dserver.bundestag.de/btd/18/133/1813399.pdf","Auf dieser Grundlage werden in einem zweiten Schritt die für das Personenstandswesen eingesetzten elektronischen Fach- , Register- und Datenaustauschverfahren","programmiert",", getestet und ausgeliefert ."
"2622","bundestagdrs","2017-07-06","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/13069 vom 06.07.2017, S. 29.","https://dserver.bundestag.de/btd/18/130/1813069.pdf","[...] Subversion Apache License BMWi GNU General Public License 2 , 3 BMWi GNU Lesser General Public License 2 , 3 BMWi Apache Public License 2.0 BMWi Mozilla Public License BMWi Eclipse Public License 1.0 BMWi MIT License BMWI / BAFA Apache License BMWI / BAFA Eclipse Public License BMWI / BAFA GNU General Public License BMWI / BAFA GNU Lesser General Public License BMWI / BAFA Mozilla Public License BMWi/BAM Apache License v2 .0 BMWi/BAM BSD-Lizenz BMWi/BAM Die BAM als Ressort-Forschungseinrichtung hat hunderte von Forschungs-Anwendungen in Betrieb , die aufgrund der Einzigartigkeit des Forschungsvorhabens und dessen Anforderungen fast immer selbst","programmiert","werden müssen . [...]"
"2623","bundestagprt","2017-06-30","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/244 vom 30.06.2017, S. 25187.","https://dserver.bundestag.de/btp/18/18244.pdf","Wenn die Umsetzung der Spitzensportreform genauso läuft wie die derzeitige Zusammenarbeit von Bundestag , Bundesregierung , Bundesländern und dem organisierten Sport , dann ist der Abstieg in die Regionalliga","vorprogrammiert","."
"2624","bundestagprt","2017-06-28","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/242 vom 28.06.2017, S. 24851.","https://dserver.bundestag.de/btp/18/18242.pdf","So ist der nächste Skandal","vorprogrammiert",". ( Beifall beim BÜNDNIS 90 / DIE GRÜNEN und bei der LINKEN )"
"2625","politische_reden","2017-06-27","gesprochen","Rede von Monika Grütters, 27.06.2017","https://www.bundesregierung.de/Content/DE/Rede/2017/06/2017-06-28-bkm-deutscher%20medienrat.html","Was sie dort zu sehen bekommen , sind die Ergebnisse eines Algorithmus - die Ergebnisse automatisierter Entscheidungen , ausgerichtet auf die Präferenzen des jeweiligen Nutzers und seiner Freunde ,","programmiert","mit dem Ziel , möglichst viel "" Traffic "" zu generieren - für Facebook , versteht sich ."
"2626","bundestagdrs","2017-06-26","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12906 vom 26.06.2017, S. 27.","https://dserver.bundestag.de/btd/18/129/1812906.pdf","[...] Public Licence BMVI/KBA Observium QPL license BMVI/KBA Putty MIT licence BMVI/KBA Radius GNU General Public License version 2.0 BMVI/KBA RedHat RedHat Enterprise EULA BMVI/KBA Sonar LGPL BMVI/KBA Spring Apache License , Version 2.0 BMVI/KBA Subversion Apache License BMWI / BAFA Apache License BMWI / BAFA Eclipse Public License BMWI / BAFA GNU General Public License BMWI / BAFA GNU Lesser General Public License BMWI / BAFA Mozilla Public License BMWi/BAM Apache License v2 .0 BMWi/BAM BSD-Lizenz BMWi/BAM Die BAM als Ressort-Forschungseinrichtung hat hunderte von Forschungs-Anwendungen in Betrieb , die aufgrund der Einzigartigkeit des Forschungsvorhabens und dessen Anforderungen fast immer selbst","programmiert","werden müssen . [...]"
"2627","bundestagdrs","2017-06-23","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12850 vom 23.06.2017, S. 846.","https://dserver.bundestag.de/btd/18/128/1812850.pdf","Allerdings filtert es auch nur , wofür es","programmiert","worden ist ."
"2628","bundestagdrs","2017-06-23","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12850 vom 23.06.2017, S. 855.","https://dserver.bundestag.de/btd/18/128/1812850.pdf","[...] Die NSA hat sich damit nicht nur vertragswidrig verhalten , sondern auch ohne Abstimmung in der Kooperation die deutsche Position gegenüber ihren europäischen Partnern potentiell gefährdet . “ 4583 Es sei nicht belegbar , dass der BND erst durch die Snowden-Veröffentlichungen für Selektoren mit Bezug zu europäischen oder gar deutschen Belangen sensibilisiert worden wäre ; EU-bezogene Selektoren seien schon im Jahr 2005 durch den BND abgelehnt worden . 4584 Allerdings hätte , nach Auffassung Dr. Graulichs , DAFIS auf die automatische Filterung „ europäischer Selektoren “","programmiert","werden oder eine Prüfung aller Selektoren mit Europabezug auf MoA-Konformität durch den BND erfolgen müssen . 4585 4581 ) Bericht der sachverständigen Vertrauensperson Dr. Graulich vom 28. Oktober 2015 , MAT A SV-11/2 , S. 209. 4582 ) Dr. Graulich , Protokoll-Nr. 69 I , S. 46. 4583 ) Bericht der sachverständigen Vertrauensperson Dr. Graulich vom 28. Oktober 2015 , MAT A SV-11/2 , S. 211 f. 4584 ) Bericht der sachverständigen Vertrauensperson Dr. Graulich vom 28. Oktober 2015 , MAT A SV-11/2 , S. 212 f. 4585 ) Bericht der sachverständigen Vertrauensperson Dr. Graulich vom 28. Oktober 2015 , MAT A SV-11/2 , S. 213. Spätestens das flagrant vertragswidrige Verhalten des Kooperationspartners NSA [...]"
"2629","bundestagdrs","2017-06-23","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/13031 vom 23.06.2017, S. 42.","https://dserver.bundestag.de/btd/18/130/1813031.pdf","v ) Eilfälle Wie auch im Fall der Rasterfahndung nach § 20j BKAG sieht das BKA keinen Bedarf für die Regelung eines Eilverfahrens bei Gefahr im Verzug .107 Schon weil die Überwachungssoftware für jeden Einsatz bedarfsgerecht neu","programmiert","werden muss und das Aufspielen der Software sehr aufwändig ist , ist die Online-Durchsuchung ein sehr zeit- und vorbereitungsintensives Instrument ."
"2630","bundestagdrs","2017-06-22","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12900 vom 22.06.2017, S. 40.","https://dserver.bundestag.de/btd/18/129/1812900.pdf","[...] Auch sei der Untersuchungsauftrag im Antrag nicht klar genug formuliert und somit eine umfassende Debatte im 1. Ausschuss","vorprogrammiert",".31 Sie persönlich werde sich gerne konstruktiv an einem Untersuchungsausschuss beteiligen .32 Sie warne aber vor einer Instrumentalisierung des Untersuchungsausschusses als politische Bühne für die Antragsteller .33 Der Abgeordnete Oliver Wittke warf dem Abgeordneten Krischer vor , dass es ihm nicht um Aufklärung gehe , sondern darum , die Automobilbranche in Misskredit zu bringen .34 Bundesminister Dobrindt hingegen habe besonnen und zügig reagiert .35 Er wies den vom Abgeordneten Behrens erhobenen Vorwurf der Untätigkeit des BMVI zurück und verwies auf die 53 Sitzungen der Untersuchungskommission „ Volkswagen “ .36 Auch werde schon jetzt die Situation verbessert , da deutsche Autohersteller 630.000 Autos zurückriefen und neu einstellten .37 Es sei klar , dass ein parlamentarischer Untersuchungsausschuss nicht alle Probleme beseitigen könne , gerade die strafrechtliche Aufarbeitung sei Sache der Justiz .38 Bei allen Debatten , die in der Zukunft über die Problematik geführt würden , dürfe nicht vergessen werden , was bisher an Zielen im Bereich Umwelt durch die Automobilhersteller erreicht worden sei . [...]"
"2631","bundestagdrs","2017-06-22","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12900 vom 22.06.2017, S. 347.","https://dserver.bundestag.de/btd/18/129/1812900.pdf","Ich weiß nicht , ob es ein Ereignis war , nach dem dann ein Rechtsverstoß vorlag ; aber wir , meine Mitarbeiter , hegten den Verdacht , dass in die Software dieser Fahrzeuge ein Befehl","programmiert","war , der ihnen vorgab , wie die Emissionsminderungssysteme unter bestimmten Realbedingungen so umgangen werden , dass die Systeme dann abgeschaltet werden , damit das Fahrzeug möglichst kraftstoffsparend gefahren werden kann ."
"2632","bundestagdrs","2017-06-20","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12785 vom 20.06.2017, S. 50.","https://dserver.bundestag.de/btd/18/127/1812785.pdf","Die einzusetzende Software muss daher so","programmiert","sein , dass sie anhand der zu den einzelnen Nachrichten hinterlegten Meta-Daten , die etwa die Absende- , Empfangs- und Lesezeitpunkte enthalten , die ein- und ausgehenden Nachrichten erst ab dem Zeitpunkt der Anordnung ausleitet ."
"2633","wikipedia","2017-06-15","Wissenschaft","CHEMKIN. In: Wikipedia: Die freie Enzyklopädie. 15.06.2017.","https://de.wikipedia.org/w/index.php?oldid=166414885","Die Software wurde ab 1980 von den Sandia National Laboratories entwickelt und in Fortran","programmiert","."
"2634","bundestagprt","2017-05-31","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/236 vom 31.05.2017, S. 23942.","https://dserver.bundestag.de/btp/18/18236.pdf","Mit der Einführung der Vermögensteuer wären Steuergestaltung und Steuerflucht ins Ausland","vorprogrammiert","."
"2635","bundestagdrs","2017-05-16","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12387 vom 16.05.2017, S. 1.","https://dserver.bundestag.de/btd/18/123/1812387.pdf","Eine weitere Verdrängung von Menschen mit geringem Einkommen aus ihren Wohnungen und Stadtteilen ist so angesichts der Wohnungsnot","vorprogrammiert","."
"2636","politische_reden","2017-04-30","gesprochen","Rede von Doris Leuthard, 30.04.2017","https://www.wbf.admin.ch/content/wbf/de/home/dokumentation/nsb-news_list.msg-id-66526.html","Daher sind bei uns grössere gesellschaftliche , wirtschaftliche und politische Brüche nicht zwangsläufig","vorprogrammiert","."
"2637","bundestagprt","2017-04-27","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/231 vom 27.04.2017, S. 23242.","https://dserver.bundestag.de/btp/18/18231.pdf","Damit sind wirtschaftliche Interessenkonflikte","vorprogrammiert","."
"2638","bundestagdrs","2017-04-24","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/12055 vom 24.04.2017, S. 7.","https://dserver.bundestag.de/btd/18/120/1812055.pdf","Innerbetriebliche Konflikte seien","programmiert","."
"2639","wikibooks","2017-04-02","Gebrauchsliteratur","Digital Signage/ Darstellung von Videos. In: Wikibooks. 02.04.2017.","https://de.wikibooks.org/w/index.php?oldid=817076","Dieser wurde von Edgar Hucek ( einem Mitglied des XMBC/ Kodi Projektes )","programmiert","."
"2640","bundestagdrs","2017-03-29","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/11781 vom 29.03.2017, S. 12.","https://dserver.bundestag.de/btd/18/117/1811781.pdf","Zu e : Obwohl die Dualen Systeme bisher vor dem Bundesgerichtshof mit einem Herausgabeanspruch der Papier- Pappe-Karton-Fraktion seitens der Kommunen gescheitert sind , wird dieser mit dem Gesetzentwurf eingeführt Damit sind Rechtsstreite aus den erzwungenen Abstimmungsvereinbarungen","vorprogrammiert","."
"2641","bundestagprt","2017-03-24","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/226 vom 24.03.2017, S. 22714.","https://dserver.bundestag.de/btp/18/18226.pdf","Doch ! ) Angesichts einer derart anstrengenden Arbeit ist die Idee , dafür vor allem Frauen , Ältere und Menschen mit Migrationshintergrund gewinnen zu wollen , einfach zynisch . Hier ist","vorprogrammiert",", dass wiederum Frauen im Niedriglohnbereich arbeiten ."
"2642","bundestagprt","2017-03-23","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/225 vom 23.03.2017, S. 22550.","https://dserver.bundestag.de/btp/18/18225.pdf","In welcher Welt leben Sie eigentlich ? ) Diese Rüge verrät uns noch ein Problem der Union , nämlich Brüsseler Planwirtschaft","programmiert","mit Nachfragepolitik . ( Dr . Franziska Brantner [ BÜNDNIS 90 / DIE GRÜNEN ] : Brüssel als Planwirtschaft ?"
"2643","bundestagdrs","2017-03-21","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/11599 vom 21.03.2017, S. 1.","https://dserver.bundestag.de/btd/18/115/1811599.pdf","Mit Blick auf die Alterssicherung ist es für Empfänger von Mindestlohn nahezu unmöglich , Rentenansprüche zu erwerben , die über die Grenze für die Grundsicherung im Alter hinausgeht : Altersarmut ist","vorprogrammiert","."
"2644","wikipedia","2017-03-20","Wissenschaft","Label Switching. In: Wikipedia: Die freie Enzyklopädie. 20.03.2017.","https://de.wikipedia.org/w/index.php?oldid=163791273","Alle an diesem Pfad beteiligten Netzwerkkomponenten werden","programmiert",", ein bestimmtes Label zu transportieren ."
"2645","politische_reden","2017-03-15","gesprochen","Rede von Angela Merkel, 15.03.2017","https://www.bundesregierung.de/Content/DE/Rede/2017/03/2017-03-16-rede-bk-dzne.html","Erkenntnisgewinn kann nicht einfach","vorprogrammiert","werden ."
"2646","bundestagdrs","2017-03-13","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 18/11501 vom 13.03.2017, S. 22.","https://dserver.bundestag.de/btd/18/115/1811501.pdf","Die Übermittlungszeitpunkte werden einmalig bei der Systemanbindung","programmiert","."
"2647","bundestagprt","2017-03-10","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/222 vom 10.03.2017, S. 22408.","https://dserver.bundestag.de/btp/18/18222.pdf","Auf der Anklagebank sitzt immer ein Mensch : der Fahrer , der Hersteller oder die oder der , die oder der das System möglicherweise fehlerhaft","programmiert","hat ."
"2648","bundestagprt","2017-03-10","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/222 vom 10.03.2017, S. 22408.","https://dserver.bundestag.de/btp/18/18222.pdf","Nach welchen Kriterien sollen die Systeme","programmiert","werden ?"
"2649","bundestagprt","2017-03-09","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 18/221 vom 09.03.2017, S. 22282.","https://dserver.bundestag.de/btp/18/18221.pdf","So sind jetzt jedoch Streitigkeiten über das Verursachen der Verfehlungen","vorprogrammiert",". Besser wäre es gewesen , den Weg des Bundesrates zu gehen , der dies explizit als Verbot regeln will und Sanktionen zudem nur für Unternehmen , nicht auch für Fahrer , einführen möchte . In etwa zwei Monaten ist ein Urteil des EuGH zur Frage der Reichweite des EU-Rechts zu erwarten . Auch nach der Anhörung ist mir nicht klar , warum man das Urteil nicht einfach abwartet und dann schaut , was national zu regeln ist ."
"2650","wikipedia","2017-03-03","Wissenschaft","Zultrax. In: Wikipedia: Die freie Enzyklopädie. 03.03.2017.","https://de.wikipedia.org/w/index.php?oldid=163237349","Es ist in Borland Delphi","programmiert",", weswegen keine 64-bit Version des Programms verfügbar ist ."
"2651","wikibooks","2017-03-01","Gebrauchsliteratur","POSper Handbuch/ Einleitung. In: Wikibooks. 01.03.2017.","https://de.wikibooks.org/w/index.php?oldid=813849","POSper ist in Java","programmiert","und läuft daher auf jedem PC unabhängig vom Betriebssystem ."
